Area,Garage,FirePlace,Baths,White Marble,Black Marble,Indian Marble,Floors,City,Solar,Electric,Fiber,Glass Doors,Swiming Pool,Garden,Prices
86,3,0,1,0,0,1,1,1,0,1,0,1,0,1,33100
109,3,0,5,0,1,0,0,3,1,1,1,1,1,1,47675
3,3,1,5,1,0,0,0,2,1,0,0,1,1,1,38275
125,2,1,1,0,1,0,1,3,1,0,0,0,1,0,39875
200,2,0,3,1,0,0,0,1,1,0,1,0,0,1,42250
207,2,0,1,0,0,1,0,1,1,0,0,1,0,0,18625
98,1,4,2,0,0,1,1,2,1,0,1,1,0,0,48900
149,1,2,4,0,0,1,1,3,1,0,0,0,0,0,38475
102,2,2,3,0,1,0,1,2,0,1,1,1,1,0,56250
86,1,2,1,1,0,0,0,2,0,1,1,1,1,0,45850
201,3,4,5,1,0,0,1,2,1,0,0,0,0,0,56025
207,1,4,4,1,0,0,1,3,1,1,0,1,0,1,61125
137,1,2,5,0,0,1,0,2,1,1,0,1,0,0,26625
32,3,4,1,0,1,0,0,1,1,1,1,0,0,1,32300
176,3,4,4,0,0,1,1,1,0,0,0,1,1,0,40850
76,3,0,1,0,0,1,1,3,1,0,1,0,0,1,46150
97,3,2,5,0,1,0,0,2,1,0,1,1,0,0,44125
52,3,0,1,0,1,0,0,2,1,0,1,0,1,0,32050
28,3,1,3,1,0,0,1,2,1,0,1,1,0,0,63150
204,3,4,3,1,0,0,1,2,0,1,1,0,0,1,66350
103,1,0,5,1,0,0,0,1,0,0,0,1,0,0,33275
138,1,1,3,0,1,0,1,3,1,0,1,0,0,0,52950
205,2,1,5,1,0,0,0,2,0,1,0,1,1,1,42825
185,2,2,4,1,0,0,0,3,0,1,1,1,0,1,57075
213,1,0,3,1,0,0,1,1,1,1,0,1,0,0,50025
120,3,1,2,0,0,1,0,3,1,1,0,1,0,1,28200
136,1,1,1,1,0,0,1,2,0,0,0,0,0,0,43900
140,3,4,4,0,1,0,0,3,0,0,0,0,1,1,32500
155,1,0,2,0,1,0,1,2,1,1,1,1,1,1,53575
82,1,3,4,0,1,0,0,3,0,1,0,1,0,0,33000
183,3,3,3,1,0,0,0,1,0,0,0,0,0,0,33575
94,2,0,3,1,0,0,1,3,1,0,1,0,0,1,61600
116,1,1,4,0,1,0,1,1,0,1,0,1,1,1,40350
161,2,3,2,0,1,0,1,3,1,1,1,0,1,1,56525
219,3,2,5,1,0,0,0,1,1,1,0,1,1,1,42175
172,3,4,4,0,1,0,0,1,1,0,0,0,0,1,26550
113,2,2,3,0,0,1,1,1,0,0,0,1,1,0,35025
109,2,1,1,1,0,0,0,1,1,1,0,1,1,0,32175
68,1,4,1,0,0,1,1,2,0,0,1,1,1,1,46650
61,1,0,5,1,0,0,1,2,1,0,0,1,1,1,50975
103,1,4,3,0,1,0,1,3,1,1,0,0,0,0,43825
187,1,2,2,1,0,0,0,2,0,0,1,0,0,1,43925
180,2,0,4,1,0,0,0,1,1,0,0,0,0,1,31250
85,3,3,2,1,0,0,0,1,1,1,1,1,1,1,47575
59,3,0,1,0,1,0,1,2,0,1,1,0,0,0,48225
7,2,2,3,0,0,1,0,2,1,0,1,1,1,1,32875
243,2,3,5,0,0,1,1,2,0,1,0,0,0,0,41825
51,2,1,1,1,0,0,1,1,1,1,0,0,0,1,41275
160,1,0,4,0,0,1,0,2,1,0,1,1,0,0,34950
106,1,0,1,0,1,0,1,1,1,1,1,1,1,1,47600
160,2,4,1,1,0,0,1,2,0,0,0,0,1,1,48250
184,3,2,3,1,0,0,0,1,1,1,0,1,0,0,38800
240,3,1,4,0,1,0,1,1,0,1,1,1,0,1,58200
226,2,2,2,1,0,0,0,3,0,0,1,0,0,1,49900
79,2,0,5,0,1,0,0,2,1,1,1,0,0,0,37475
6,3,4,5,1,0,0,1,1,0,1,1,1,1,0,64850
178,2,3,3,1,0,0,1,1,1,0,0,1,1,1,51650
64,1,2,1,0,0,1,1,1,1,1,0,0,0,1,26850
28,2,2,5,0,1,0,0,1,1,1,0,1,0,1,26900
2,3,0,1,1,0,0,1,3,1,1,0,0,0,0,47800
50,2,3,4,1,0,0,0,2,1,0,1,1,1,0,49950
138,1,0,2,1,0,0,1,2,1,0,0,1,0,0,49150
14,3,3,1,0,1,0,1,1,1,0,1,1,0,0,49300
68,3,3,1,0,1,0,1,3,0,0,1,0,1,0,52950
43,3,3,3,1,0,0,1,3,1,1,0,1,0,1,58025
192,3,0,4,0,1,0,1,3,0,1,1,0,1,0,58800
211,2,3,1,0,0,1,0,2,0,1,1,1,1,1,37225
230,1,0,3,0,0,1,1,3,1,1,1,0,0,1,50750
121,2,3,5,1,0,0,0,3,0,0,1,0,0,0,51775
55,3,3,3,0,1,0,0,2,1,1,1,1,0,0,42575
77,2,1,2,1,0,0,1,3,1,0,1,1,1,0,65125
117,2,1,2,0,1,0,0,3,0,0,0,0,0,1,25675
218,2,2,1,1,0,0,0,1,1,0,1,1,0,1,46150
15,3,1,4,0,0,1,1,1,1,0,1,0,1,0,42125
213,2,4,3,1,0,0,0,3,0,0,0,0,0,1,40575
163,3,0,2,0,1,0,1,1,1,1,1,0,1,0,48825
222,1,2,5,0,0,1,0,3,1,0,0,0,0,0,26550
84,1,2,4,0,0,1,0,3,0,1,0,0,1,1,22850
226,3,4,4,0,0,1,0,3,1,0,0,0,1,1,29900
91,2,0,1,0,1,0,1,2,1,1,0,0,0,1,36025
180,1,4,2,0,0,1,0,3,0,0,0,0,0,1,23000
240,1,2,4,0,1,0,1,1,0,0,0,0,0,0,38500
186,3,4,4,0,1,0,0,3,0,1,0,0,0,0,34900
17,2,2,2,1,0,0,1,1,1,0,1,1,0,1,57375
170,2,1,2,1,0,0,1,2,0,1,1,0,1,0,60500
28,1,3,5,0,1,0,0,3,1,0,0,1,0,0,31900
108,1,1,3,1,0,0,1,2,0,1,0,1,0,0,51400
189,1,3,1,1,0,0,1,3,0,1,0,0,0,1,51475
246,3,1,4,0,1,0,0,1,1,0,0,0,1,0,26150
233,1,0,5,0,0,1,1,2,1,1,1,1,1,0,54275
230,2,1,5,0,1,0,1,1,1,0,1,0,1,0,52250
228,2,2,1,0,1,0,0,2,0,1,0,0,1,0,25700
88,1,4,5,0,1,0,0,3,0,0,1,0,0,1,41200
61,1,2,5,0,1,0,1,3,1,1,1,1,0,1,59975
109,3,3,2,0,1,0,1,3,0,0,0,1,1,0,47925
45,1,2,3,0,0,1,1,2,0,1,1,0,0,1,43875
95,2,1,5,0,0,1,0,2,0,0,1,0,0,1,32125
154,2,1,3,1,0,0,0,1,1,1,0,1,1,0,35800
102,3,1,1,1,0,0,0,2,0,0,0,1,0,1,35500
54,2,3,5,0,1,0,0,2,1,0,0,1,1,0,30550
139,3,1,2,0,0,1,1,1,1,1,0,0,1,0,32225
212,1,4,5,0,0,1,0,1,0,0,0,1,0,1,25000
235,1,4,3,0,0,1,0,3,0,0,1,0,1,0,37375
74,2,1,5,1,0,0,1,2,1,0,1,0,1,0,60850
117,3,2,5,0,0,1,1,1,1,0,1,1,0,0,51125
136,2,1,5,1,0,0,1,2,1,0,0,0,1,0,50650
14,1,2,4,0,0,1,0,2,0,0,1,0,0,1,28100
15,1,4,1,0,1,0,0,2,1,0,0,1,1,1,23825
200,2,3,1,1,0,0,1,3,1,0,0,1,0,0,56700
149,3,2,1,0,1,0,1,3,1,0,0,1,1,1,47175
34,2,2,3,0,0,1,1,1,0,1,1,1,1,0,46050
111,1,1,5,1,0,0,1,1,0,0,1,1,0,1,60975
209,1,0,4,1,0,0,0,3,1,0,1,1,1,0,53675
113,2,4,3,0,1,0,1,3,0,0,1,0,0,1,55825
38,2,1,1,0,0,1,0,3,0,0,1,1,0,0,33650
217,3,1,4,1,0,0,1,1,1,1,1,1,0,0,66875
181,3,1,5,1,0,0,0,3,0,1,1,0,1,0,54525
164,1,0,2,1,0,0,0,3,1,0,0,1,0,1,38300
226,2,4,1,0,0,1,0,1,0,0,1,0,1,0,29150
150,1,4,2,0,0,1,0,2,0,0,0,1,1,1,23200
94,3,0,2,0,0,1,1,1,1,1,0,0,0,0,30350
39,3,1,4,1,0,0,0,1,0,0,0,1,1,0,34175
138,3,4,3,0,1,0,0,1,0,1,0,1,1,0,29900
199,1,0,3,1,0,0,1,2,1,1,0,0,0,1,48725
196,1,1,3,0,1,0,1,2,0,1,0,0,1,1,40150
14,1,1,3,0,1,0,0,2,0,1,1,1,0,0,36800
51,2,3,5,0,0,1,0,1,0,0,0,0,1,0,17275
209,2,1,2,1,0,0,1,1,0,0,1,1,0,0,61175
71,1,2,5,0,0,1,1,1,0,1,1,1,0,1,47975
71,1,4,5,1,0,0,0,2,1,1,1,0,0,0,47775
226,2,3,5,0,1,0,1,2,1,0,0,1,1,0,49850
174,3,3,4,1,0,0,0,1,1,1,0,1,0,1,40550
240,1,1,3,0,1,0,1,3,1,0,1,1,0,0,59950
96,2,4,5,0,0,1,1,1,0,1,1,1,0,0,51600
225,2,2,1,0,1,0,1,1,1,1,1,1,1,1,53575
143,3,1,3,0,0,1,1,1,0,1,0,1,0,0,37775
159,2,3,1,0,0,1,0,2,1,1,1,1,1,0,36175
173,3,4,4,0,0,1,1,3,1,0,0,1,0,0,48025
108,3,0,1,1,0,0,0,3,1,1,1,1,1,0,51650
187,3,3,3,1,0,0,1,1,1,0,0,1,0,0,53375
140,2,4,3,1,0,0,1,3,1,1,0,0,0,0,55250
181,2,4,1,0,1,0,1,1,0,1,0,1,0,0,41975
230,2,4,4,0,1,0,1,2,1,1,1,1,1,0,62450
49,1,1,2,1,0,0,1,3,0,0,1,0,0,1,58225
119,1,4,2,0,1,0,1,3,1,0,1,1,0,1,57925
59,1,3,5,1,0,0,0,3,0,1,1,0,0,1,49975
244,2,4,4,0,1,0,1,3,1,1,1,1,1,1,66300
154,1,2,5,0,0,1,1,3,1,1,1,1,0,1,57300
15,1,0,5,0,0,1,0,3,0,0,0,1,1,1,24075
198,3,1,4,0,0,1,1,1,0,0,0,0,1,0,34700
47,1,1,1,1,0,0,0,2,1,0,0,0,1,0,26925
198,3,3,2,0,1,0,1,1,0,0,1,0,0,1,50450
139,2,3,3,0,0,1,0,1,1,1,1,0,0,0,30225
170,1,3,5,1,0,0,1,2,1,0,1,1,0,1,67700
192,2,1,2,0,1,0,0,2,1,1,1,0,0,1,37300
200,2,2,4,0,0,1,1,1,1,0,0,1,1,0,38700
242,2,3,3,1,0,0,1,1,1,0,0,1,1,0,53250
52,2,1,2,0,0,1,1,2,0,0,0,1,1,0,35000
37,3,0,1,1,0,0,1,3,1,0,0,1,1,1,51875
154,2,4,2,1,0,0,0,1,1,1,1,1,0,1,48550
200,1,0,4,1,0,0,0,3,0,0,1,1,0,0,53200
69,2,2,2,0,1,0,0,3,1,0,1,1,0,1,41675
229,3,1,4,1,0,0,0,1,1,1,0,1,1,0,40425
246,1,2,1,1,0,0,1,2,0,1,0,0,0,1,48650
96,1,4,1,0,0,1,0,1,1,0,0,1,1,1,17350
20,3,2,1,0,1,0,0,3,0,1,1,1,0,1,41700
247,2,4,4,0,1,0,1,3,1,1,1,0,1,0,61925
109,1,4,3,1,0,0,0,2,0,1,0,1,1,0,38675
58,3,3,2,0,1,0,0,1,1,1,0,1,1,1,26150
136,2,1,3,0,0,1,0,2,0,0,0,0,0,1,18900
164,2,4,3,1,0,0,1,3,1,1,0,1,0,1,60300
62,2,3,5,0,1,0,1,1,0,0,0,1,0,0,42000
68,3,4,3,1,0,0,0,1,0,1,1,0,1,0,44450
159,1,4,4,1,0,0,1,2,1,0,1,0,1,1,62475
202,1,1,5,0,1,0,1,1,1,0,1,1,0,0,54500
155,1,1,3,0,1,0,1,1,1,0,0,1,1,1,39075
19,3,4,5,0,0,1,1,2,1,1,0,1,1,0,43175
120,1,4,3,0,1,0,1,1,1,1,0,0,0,0,37250
190,3,3,3,1,0,0,0,2,0,1,1,1,0,0,54700
58,3,3,4,1,0,0,0,1,1,0,1,0,1,0,43700
145,2,1,3,0,1,0,1,1,1,0,0,1,0,0,40325
33,3,0,4,0,1,0,0,2,0,0,0,0,1,1,23325
148,3,1,1,0,0,1,1,1,1,1,0,0,0,1,31200
171,1,1,2,1,0,0,1,3,0,0,0,1,0,1,53975
201,2,2,5,0,0,1,0,1,1,0,1,0,1,0,32275
18,1,3,1,0,1,0,1,1,1,1,0,1,1,0,35900
233,1,1,1,0,0,1,1,3,0,1,1,0,0,0,48825
12,2,3,1,0,0,1,0,2,0,1,1,0,1,0,27800
181,2,2,3,1,0,0,1,2,1,0,1,0,1,0,61775
102,3,2,4,0,0,1,0,1,0,1,0,1,0,0,23750
166,2,2,4,0,1,0,1,1,0,0,0,0,1,1,38150
37,3,0,4,0,1,0,1,3,0,1,0,0,1,0,43175
81,3,0,4,1,0,0,1,1,0,0,1,1,0,0,61225
62,3,4,3,0,0,1,0,3,1,1,1,1,1,0,42000
36,1,2,2,1,0,0,0,3,1,1,1,1,0,0,49600
73,3,0,5,1,0,0,1,3,0,0,1,1,0,0,69275
223,2,0,4,1,0,0,0,3,1,1,1,0,0,1,52325
218,3,4,2,0,0,1,1,1,1,0,0,0,1,0,35200
5,1,2,1,0,0,1,1,1,1,1,1,1,1,1,41575
158,3,3,2,0,1,0,1,3,1,1,1,1,0,0,62400
73,3,1,4,0,0,1,0,1,0,0,0,0,1,0,16575
238,1,1,1,0,1,0,0,1,1,0,0,1,1,0,23650
137,1,1,1,1,0,0,1,2,1,1,1,0,0,0,57175
67,3,0,1,0,0,1,1,2,0,1,0,1,1,0,36125
166,2,2,4,0,0,1,0,2,0,0,1,0,1,0,33400
59,2,4,3,0,1,0,0,2,1,0,0,1,0,1,28925
119,1,0,2,0,1,0,1,3,1,0,0,1,1,1,43175
67,3,0,2,0,0,1,0,3,1,0,0,0,0,0,20425
231,1,2,2,1,0,0,0,2,0,0,1,1,0,1,49475
79,3,1,3,0,0,1,0,3,1,1,1,1,0,1,40175
145,3,1,1,0,0,1,0,1,0,1,1,1,1,0,32075
33,1,1,1,0,1,0,0,3,1,1,1,1,1,0,38525
79,3,2,5,0,1,0,0,1,1,0,0,1,1,0,28425
205,2,3,3,1,0,0,0,3,1,0,0,0,1,0,39875
33,3,0,5,1,0,0,1,3,1,0,0,1,1,1,56775
207,1,4,5,0,1,0,1,3,1,0,1,0,0,0,59425
34,3,1,2,0,0,1,0,2,1,0,1,0,1,1,28600
226,1,3,4,0,0,1,0,2,0,0,0,1,1,1,26850
155,2,4,1,0,0,1,1,3,0,1,0,0,1,1,38875
40,2,0,1,0,0,1,0,3,0,0,1,1,0,1,32950
93,1,4,2,0,0,1,0,3,0,0,0,0,1,1,20825
169,3,3,1,0,0,1,1,3,1,0,0,0,1,0,38975
32,2,2,5,0,0,1,0,3,1,1,1,0,1,0,36300
4,3,1,5,1,0,0,1,1,0,1,1,0,0,1,58100
82,3,2,1,1,0,0,1,2,0,1,1,1,0,1,63750
123,3,4,5,1,0,0,1,3,0,1,0,1,0,1,63025
44,3,2,4,0,1,0,1,1,0,1,0,1,1,0,42300
71,3,4,3,0,0,1,0,1,1,0,1,1,0,0,33975
167,2,1,1,0,1,0,1,2,0,1,0,0,1,0,38425
149,1,4,4,0,1,0,1,2,1,1,0,0,1,1,42725
111,3,1,2,0,1,0,1,3,1,1,1,0,0,0,55275
23,2,1,3,0,0,1,1,2,1,0,0,1,0,0,35775
190,2,0,1,0,0,1,0,2,0,0,0,1,1,1,21450
10,1,3,3,0,1,0,1,2,0,1,0,0,0,1,37000
247,1,2,5,0,0,1,1,1,1,0,1,0,0,0,46925
219,1,1,1,0,0,1,0,2,0,1,0,0,1,0,18225
236,3,4,4,1,0,0,0,3,1,1,0,1,1,0,49850
27,3,4,2,0,1,0,1,1,1,0,0,0,0,1,35425
108,1,1,2,0,1,0,1,3,0,0,1,1,1,0,55150
83,3,0,1,0,0,1,0,3,0,1,1,0,1,0,32325
210,3,0,1,0,1,0,0,2,1,1,0,0,1,1,25500
235,3,2,1,0,1,0,0,2,1,1,0,0,1,1,27625
225,1,4,2,1,0,0,1,2,1,0,0,0,0,1,49875
79,3,3,2,0,1,0,0,1,1,1,0,1,0,1,26675
232,3,4,5,0,1,0,0,1,1,1,1,1,0,0,46750
235,1,1,3,1,0,0,1,3,1,0,0,1,1,1,57075
125,2,2,4,0,0,1,1,2,0,0,0,1,0,0,40075
19,3,4,5,0,0,1,1,3,0,1,1,0,0,0,53725
131,2,1,2,1,0,0,1,2,1,1,1,1,1,1,64225
226,1,4,1,0,1,0,0,1,0,0,1,0,1,0,32650
7,3,0,5,0,1,0,1,1,1,1,1,0,1,0,48675
26,2,3,4,1,0,0,0,2,1,1,1,0,0,1,46150
139,2,4,3,0,0,1,1,3,0,1,0,1,0,1,45425
29,3,2,2,1,0,0,1,2,0,1,0,1,0,1,51925
17,1,2,4,0,0,1,1,3,1,0,0,1,0,0,39625
114,1,4,1,0,0,1,0,3,0,1,0,0,0,1,21350
112,3,4,3,1,0,0,0,3,0,0,0,1,1,0,44000
55,2,1,2,0,1,0,0,3,0,0,0,0,0,1,24125
189,3,4,1,0,0,1,0,1,1,1,0,1,0,1,23925
187,3,1,4,0,0,1,0,1,1,0,1,0,1,0,31425
205,3,2,5,0,0,1,1,2,0,0,0,0,1,0,40375
13,3,0,2,0,0,1,0,1,1,1,0,1,0,1,17775
203,2,2,2,1,0,0,1,1,0,0,1,1,1,0,61775
103,1,1,2,1,0,0,1,3,1,1,0,0,0,1,49325
112,3,4,5,1,0,0,1,1,1,0,0,0,1,1,50300
83,2,4,4,0,0,1,1,1,1,1,0,1,1,0,38525
221,2,2,1,0,0,1,0,2,0,1,1,0,0,1,32275
14,2,1,3,0,0,1,1,2,1,0,0,1,1,0,35550
169,2,3,5,1,0,0,0,1,1,0,1,0,0,0,46225
223,1,3,4,0,0,1,0,3,0,0,0,0,0,0,25825
23,1,4,4,1,0,0,1,2,0,0,0,1,1,0,51525
55,2,3,5,0,0,1,1,3,0,0,0,1,0,0,43825
213,1,3,4,0,0,1,0,3,1,1,0,1,1,1,31525
103,3,1,5,0,1,0,0,1,0,0,0,0,1,1,23575
203,3,1,1,0,1,0,1,1,1,1,0,1,1,0,42025
173,3,2,2,1,0,0,1,3,1,0,1,0,0,0,65325
40,2,3,1,1,0,0,1,3,0,0,1,0,1,1,59750
249,1,0,5,0,1,0,1,3,0,0,0,1,0,1,49925
145,1,1,1,0,1,0,1,1,1,1,0,1,1,0,37575
141,3,3,3,1,0,0,1,1,0,0,0,0,1,0,47525
99,1,2,2,0,1,0,1,2,0,1,0,0,1,0,37225
161,3,3,3,0,0,1,1,1,1,0,0,0,0,0,34275
224,2,3,1,1,0,0,0,1,0,0,1,1,0,0,46800
230,1,2,4,0,1,0,1,2,1,0,1,1,1,1,58200
159,1,0,2,0,0,1,1,2,0,0,0,0,0,0,30975
206,1,3,2,0,1,0,0,2,1,0,1,0,1,0,36400
38,2,3,4,1,0,0,1,1,0,0,1,1,1,0,60900
207,2,0,2,0,1,0,0,2,1,1,0,0,1,1,25175
223,2,4,5,0,0,1,0,3,0,1,0,0,0,0,30575
246,3,1,1,0,0,1,1,1,1,1,0,1,0,0,38100
97,2,1,5,0,0,1,0,2,0,0,1,0,0,0,32175
193,1,0,5,0,0,1,1,3,1,1,0,0,0,1,40575
46,2,2,1,1,0,0,0,3,1,0,0,0,1,0,32650
144,2,0,3,0,0,1,1,3,1,0,0,1,1,0,41550
172,2,2,3,0,1,0,0,3,1,1,1,0,1,0,42300
32,2,3,4,0,0,1,0,1,1,1,1,0,0,0,28800
101,3,1,4,1,0,0,1,2,0,0,1,0,1,1,61525
207,2,4,1,0,1,0,1,2,0,0,0,0,1,0,40425
171,3,2,4,0,0,1,1,2,0,1,0,1,1,1,43975
3,1,4,2,0,1,0,0,1,1,0,1,1,1,1,33025
64,2,3,2,0,0,1,0,2,1,1,0,0,1,0,18850
146,2,1,3,1,0,0,1,1,0,0,1,0,0,0,56400
48,3,3,5,0,1,0,1,1,1,0,1,1,0,1,55150
79,2,2,2,1,0,0,1,2,1,1,1,1,1,0,63675
86,2,4,1,1,0,0,1,3,0,0,1,0,0,0,61650
62,2,2,1,1,0,0,0,2,1,1,0,0,0,0,30800
33,2,1,2,1,0,0,0,2,0,0,0,1,0,0,33525
14,1,3,1,0,0,1,1,3,0,0,1,1,0,1,48050
231,2,1,1,0,0,1,0,3,1,1,1,0,0,1,35525
50,3,2,4,0,0,1,0,1,1,0,0,1,0,0,21450
33,1,2,3,0,1,0,1,2,0,1,0,1,0,1,41275
94,3,1,3,1,0,0,1,3,1,0,1,1,0,1,68300
99,3,1,3,0,1,0,0,3,0,0,1,1,1,1,44175
77,3,3,3,1,0,0,1,1,0,0,1,0,0,0,57675
237,2,0,3,0,0,1,1,1,0,1,0,1,1,0,37875
71,2,2,2,0,1,0,1,2,1,0,1,0,1,0,48775
161,2,4,2,0,1,0,1,2,1,1,1,1,1,1,58225
141,2,0,5,0,1,0,1,2,0,1,0,0,0,0,42025
31,1,2,1,1,0,0,1,3,1,1,1,0,0,1,58775
52,3,2,1,0,1,0,0,1,1,0,1,1,1,1,34500
14,3,3,3,1,0,0,0,1,1,0,0,0,0,1,29600
31,1,0,4,0,0,1,1,3,0,0,0,0,0,0,33775
92,3,4,4,0,1,0,1,1,1,1,1,0,0,0,52550
161,3,3,2,1,0,0,0,3,0,0,1,1,0,1,54975
243,1,4,3,0,0,1,0,1,0,0,1,1,1,0,35025
92,1,0,1,1,0,0,1,3,1,0,1,0,0,1,57550
30,3,4,4,1,0,0,1,1,0,0,1,0,1,0,58500
151,3,0,5,0,0,1,1,2,1,1,1,0,0,1,50775
194,2,0,5,1,0,0,1,2,0,1,0,0,1,1,52350
153,2,2,3,0,0,1,0,2,1,1,1,1,1,1,37775
83,1,1,3,1,0,0,0,1,0,1,0,1,1,1,32275
145,2,4,3,1,0,0,0,2,1,1,1,1,1,1,53075
247,3,3,3,1,0,0,1,3,1,1,1,0,0,1,70425
234,1,1,3,0,1,0,1,1,1,1,1,1,1,1,54050
112,3,1,5,0,1,0,1,1,0,0,0,0,0,0,38800
109,3,3,3,0,1,0,0,2,0,1,0,1,0,1,31925
41,3,4,3,0,0,1,0,1,1,1,0,0,1,1,18275
102,3,3,1,1,0,0,0,1,1,0,1,0,1,0,41050
14,3,1,5,0,0,1,0,3,0,1,0,1,0,0,29050
243,1,2,1,0,0,1,0,2,1,0,1,0,1,0,30325
232,3,2,2,1,0,0,1,3,0,0,1,0,1,1,66550
126,3,4,5,0,0,1,1,3,0,0,1,0,1,1,55150
184,2,1,1,0,0,1,1,3,0,0,1,0,0,1,47850
208,3,4,5,1,0,0,1,1,1,1,1,1,0,1,70150
221,3,0,4,0,1,0,0,1,1,1,0,1,1,1,30475
193,2,1,5,1,0,0,1,2,0,0,0,0,0,0,51825
14,1,2,5,0,0,1,1,2,1,0,1,0,1,0,44600
53,1,4,5,1,0,0,0,1,1,0,1,0,1,1,42575
156,1,4,5,0,1,0,1,2,0,1,0,1,0,1,48350
40,2,1,3,0,1,0,0,1,0,0,1,0,1,0,29750
56,2,0,2,1,0,0,0,1,1,1,0,0,1,1,26900
56,2,0,2,1,0,0,0,2,1,1,1,1,0,1,46600
5,2,4,4,0,1,0,1,3,0,0,1,1,1,1,58825
216,1,3,5,0,1,0,1,2,1,1,1,0,1,0,56650
129,1,3,5,1,0,0,0,1,1,0,1,1,0,0,48175
248,2,2,3,1,0,0,1,1,1,0,0,1,0,1,52650
194,2,4,1,0,1,0,0,1,1,0,1,0,0,0,33600
122,3,1,1,0,1,0,1,1,1,1,1,0,1,1,47300
239,2,0,2,1,0,0,1,2,0,0,1,0,0,1,60225
7,3,4,1,1,0,0,0,2,1,1,1,1,1,1,48625
229,3,0,2,1,0,0,1,3,1,1,1,1,1,0,70925
135,3,2,1,0,0,1,1,1,0,1,0,0,1,0,31375
66,3,4,5,1,0,0,1,1,0,0,1,1,0,1,65100
237,2,2,2,0,1,0,0,3,1,1,0,1,1,0,35375
18,1,2,3,1,0,0,0,3,0,0,1,1,1,1,48900
131,2,3,4,0,0,1,0,2,0,0,0,0,1,1,21525
67,1,0,3,1,0,0,1,1,0,1,0,0,0,1,41675
42,1,0,5,1,0,0,0,1,0,1,0,1,0,0,33000
243,3,1,5,0,1,0,1,3,1,0,1,1,0,0,65525
40,1,2,2,1,0,0,0,2,0,1,1,0,1,1,41500
191,2,2,2,0,1,0,0,1,1,1,0,0,1,0,22775
83,1,3,3,0,1,0,1,2,1,1,1,0,0,1,50825
76,2,2,5,1,0,0,0,3,0,0,1,0,1,0,49900
185,1,4,1,1,0,0,1,1,1,1,0,1,1,1,49825
54,2,4,4,0,1,0,0,3,1,1,1,1,0,0,46550
198,2,4,3,0,1,0,1,2,1,0,1,0,0,1,54700
145,1,1,2,0,1,0,0,3,0,0,0,1,0,0,29325
240,1,1,1,0,1,0,0,3,0,1,1,0,0,1,39000
63,1,0,3,1,0,0,0,2,0,1,0,1,1,1,34525
130,3,1,5,0,0,1,0,2,0,0,1,1,0,0,38950
209,2,1,2,0,0,1,0,2,0,1,1,0,1,1,32475
201,3,1,4,0,1,0,0,2,1,1,1,1,1,0,45975
51,2,0,1,0,0,1,1,3,1,1,0,0,0,0,33525
195,1,1,4,1,0,0,0,2,0,0,0,0,0,1,34125
194,3,4,5,0,0,1,1,1,0,1,0,1,0,0,43800
105,3,3,1,0,0,1,0,3,1,0,0,0,1,0,22375
8,3,2,3,0,0,1,1,3,0,0,0,0,0,0,36450
155,2,0,4,1,0,0,1,1,1,1,1,0,0,0,58625
120,1,4,1,0,1,0,0,2,1,1,0,1,0,1,27700
177,2,4,4,1,0,0,1,1,0,0,0,0,0,0,48925
125,3,3,5,1,0,0,1,1,0,0,1,1,0,1,65825
245,1,4,4,0,0,1,0,3,0,1,0,1,1,0,32825
84,1,3,5,0,1,0,0,2,1,0,0,1,0,0,29800
148,3,0,4,0,1,0,1,3,0,1,1,1,1,1,62150
61,2,4,2,0,1,0,1,2,1,1,1,1,0,1,55725
111,2,0,3,1,0,0,0,3,1,0,0,1,0,0,39725
50,3,2,5,0,1,0,0,2,1,1,0,0,1,0,28000
36,3,1,5,0,0,1,1,2,0,0,1,0,1,1,47150
142,1,3,4,0,0,1,0,1,0,1,0,1,0,0,22500
35,1,2,1,1,0,0,1,3,0,0,1,0,0,1,57375
104,2,3,3,0,1,0,1,2,0,0,1,0,0,0,51350
242,1,4,3,0,1,0,0,2,1,1,0,1,1,0,33250
11,2,1,1,0,1,0,0,2,1,1,0,0,1,0,19775
87,3,2,5,0,1,0,1,3,0,1,1,0,0,0,58925
7,3,1,3,0,1,0,1,3,1,0,0,0,1,0,40925
84,1,1,4,1,0,0,0,1,1,1,1,0,0,1,41100
81,1,1,1,0,0,1,1,3,1,0,1,0,0,0,44025
116,1,3,1,0,1,0,1,1,0,1,0,0,1,1,33650
220,3,4,4,0,0,1,0,2,1,1,0,1,0,1,31950
107,1,3,3,0,1,0,0,2,1,0,0,0,0,1,23425
123,1,3,4,0,0,1,1,1,1,1,1,0,0,1,44575
213,1,1,2,0,0,1,0,3,1,0,0,0,1,1,21825
140,3,2,2,0,1,0,0,3,1,1,0,0,1,1,30000
13,1,0,2,0,0,1,1,3,1,0,0,0,1,0,31075
192,3,0,1,0,1,0,1,3,0,0,0,1,0,0,46500
193,3,1,2,0,1,0,1,3,1,0,1,1,1,0,60525
73,2,2,5,0,0,1,0,3,0,0,1,1,0,0,40275
94,1,0,1,1,0,0,1,2,1,1,1,1,1,0,59800
123,2,1,4,1,0,0,0,2,1,1,0,1,1,0,39775
107,1,1,1,0,1,0,0,3,0,0,0,1,0,1,27125
191,1,2,3,0,0,1,1,1,0,0,1,0,0,0,42775
